areaCode,areaName,areaType,date,newPeopleVaccinatedFirstDoseByVaccinationDate
E06000018,Nottingham,utla,2021-01-29,1346
E06000041,Wokingham,utla,2021-01-29,1095
E06000042,Milton Keynes,utla,2021-01-29,1280
E06000047,County Durham,utla,2021-01-29,6388
E08000004,Oldham,utla,2021-01-29,1949
E09000025,Newham,utla,2021-01-29,1759
E10000018,Leicestershire,utla,2021-01-29,7261
S12000005,Clackmannanshire,utla,2021-01-29,127
S12000010,East Lothian,utla,2021-01-29,436
E06000002,Middlesbrough,utla,2021-01-28,553
E06000018,Nottingham,utla,2021-01-28,1308
E06000041,Wokingham,utla,2021-01-28,906
E06000042,Milton Keynes,utla,2021-01-28,1568
E06000047,County Durham,utla,2021-01-28,3072
E08000004,Oldham,utla,2021-01-28,994
E09000025,Newham,utla,2021-01-28,1416
E10000018,Leicestershire,utla,2021-01-28,5496
S12000005,Clackmannanshire,utla,2021-01-28,114
S12000010,East Lothian,utla,2021-01-28,451
E06000002,Middlesbrough,utla,2021-01-27,327
E06000018,Nottingham,utla,2021-01-27,1064
E06000041,Wokingham,utla,2021-01-27,610
E06000042,Milton Keynes,utla,2021-01-27,693
E06000047,County Durham,utla,2021-01-27,1198
E08000004,Oldham,utla,2021-01-27,988
E09000025,Newham,utla,2021-01-27,801
E10000018,Leicestershire,utla,2021-01-27,2506
S12000005,Clackmannanshire,utla,2021-01-27,97
S12000010,East Lothian,utla,2021-01-27,433
E06000002,Middlesbrough,utla,2021-01-26,532
E06000018,Nottingham,utla,2021-01-26,1042
E06000041,Wokingham,utla,2021-01-26,435
E06000042,Milton Keynes,utla,2021-01-26,427
E06000047,County Durham,utla,2021-01-26,1353
E08000004,Oldham,utla,2021-01-26,866
E09000025,Newham,utla,2021-01-26,420
E10000018,Leicestershire,utla,2021-01-26,1959
S12000005,Clackmannanshire,utla,2021-01-26,127
S12000010,East Lothian,utla,2021-01-26,438
E06000002,Middlesbrough,utla,2021-01-25,329
E06000018,Nottingham,utla,2021-01-25,964
E06000041,Wokingham,utla,2021-01-25,287
E06000042,Milton Keynes,utla,2021-01-25,796
E06000047,County Durham,utla,2021-01-25,1279
E08000004,Oldham,utla,2021-01-25,1089
E09000025,Newham,utla,2021-01-25,340
E10000018,Leicestershire,utla,2021-01-25,1598
S12000005,Clackmannanshire,utla,2021-01-25,81
S12000010,East Lothian,utla,2021-01-25,610
E06000002,Middlesbrough,utla,2021-01-24,491
E06000018,Nottingham,utla,2021-01-24,920
E06000041,Wokingham,utla,2021-01-24,198
E06000042,Milton Keynes,utla,2021-01-24,959
E06000047,County Durham,utla,2021-01-24,1126
E08000004,Oldham,utla,2021-01-24,1223
E09000025,Newham,utla,2021-01-24,175
E10000018,Leicestershire,utla,2021-01-24,2536
S12000005,Clackmannanshire,utla,2021-01-24,79
S12000010,East Lothian,utla,2021-01-24,7
E06000002,Middlesbrough,utla,2021-01-23,600
E06000018,Nottingham,utla,2021-01-23,1230
E06000041,Wokingham,utla,2021-01-23,2606
E06000042,Milton Keynes,utla,2021-01-23,1857
E06000047,County Durham,utla,2021-01-23,4611
E08000004,Oldham,utla,2021-01-23,1463
E09000025,Newham,utla,2021-01-23,471
E10000018,Leicestershire,utla,2021-01-23,4109
S12000005,Clackmannanshire,utla,2021-01-23,720
S12000010,East Lothian,utla,2021-01-23,921
E06000002,Middlesbrough,utla,2021-01-22,1115
E06000018,Nottingham,utla,2021-01-22,2272
E06000041,Wokingham,utla,2021-01-22,787
E06000042,Milton Keynes,utla,2021-01-22,2774
E06000047,County Durham,utla,2021-01-22,4201
E08000004,Oldham,utla,2021-01-22,2076
E09000025,Newham,utla,2021-01-22,605
E10000018,Leicestershire,utla,2021-01-22,4514
S12000005,Clackmannanshire,utla,2021-01-22,200
S12000010,East Lothian,utla,2021-01-22,566
E06000002,Middlesbrough,utla,2021-01-21,975
E06000018,Nottingham,utla,2021-01-21,1303
E06000041,Wokingham,utla,2021-01-21,613
E06000042,Milton Keynes,utla,2021-01-21,2305
E06000047,County Durham,utla,2021-01-21,3516
E08000004,Oldham,utla,2021-01-21,2257
E09000025,Newham,utla,2021-01-21,1072
E10000018,Leicestershire,utla,2021-01-21,4170
S12000005,Clackmannanshire,utla,2021-01-21,292
S12000010,East Lothian,utla,2021-01-21,330
E06000002,Middlesbrough,utla,2021-01-20,406
E06000018,Nottingham,utla,2021-01-20,1230
E06000041,Wokingham,utla,2021-01-20,811
E06000042,Milton Keynes,utla,2021-01-20,1401
E06000047,County Durham,utla,2021-01-20,1844
E08000004,Oldham,utla,2021-01-20,1320
E09000025,Newham,utla,2021-01-20,1027
E10000018,Leicestershire,utla,2021-01-20,3622
S12000005,Clackmannanshire,utla,2021-01-20,427
S12000010,East Lothian,utla,2021-01-20,412
E06000002,Middlesbrough,utla,2021-01-19,440
E06000018,Nottingham,utla,2021-01-19,925
E06000041,Wokingham,utla,2021-01-19,591
E06000042,Milton Keynes,utla,2021-01-19,1467
E06000047,County Durham,utla,2021-01-19,982
E08000004,Oldham,utla,2021-01-19,1015
E09000025,Newham,utla,2021-01-19,980
E10000018,Leicestershire,utla,2021-01-19,3891
S12000005,Clackmannanshire,utla,2021-01-19,393
S12000010,East Lothian,utla,2021-01-19,362
E06000002,Middlesbrough,utla,2021-01-18,554
E06000018,Nottingham,utla,2021-01-18,1123
E06000041,Wokingham,utla,2021-01-18,307
E06000042,Milton Keynes,utla,2021-01-18,816
E06000047,County Durham,utla,2021-01-18,926
E08000004,Oldham,utla,2021-01-18,1081
E09000025,Newham,utla,2021-01-18,499
E10000018,Leicestershire,utla,2021-01-18,1628
S12000005,Clackmannanshire,utla,2021-01-18,388
S12000010,East Lothian,utla,2021-01-18,480
E06000002,Middlesbrough,utla,2021-01-17,666
E06000018,Nottingham,utla,2021-01-17,793
E06000041,Wokingham,utla,2021-01-17,257
E06000042,Milton Keynes,utla,2021-01-17,803
E06000047,County Durham,utla,2021-01-17,975
E08000004,Oldham,utla,2021-01-17,724
E09000025,Newham,utla,2021-01-17,411
E10000018,Leicestershire,utla,2021-01-17,1569
S12000005,Clackmannanshire,utla,2021-01-17,40
S12000010,East Lothian,utla,2021-01-17,24
E06000002,Middlesbrough,utla,2021-01-16,797
E06000018,Nottingham,utla,2021-01-16,714
E06000041,Wokingham,utla,2021-01-16,604
E06000042,Milton Keynes,utla,2021-01-16,1428
E06000047,County Durham,utla,2021-01-16,1697
E08000004,Oldham,utla,2021-01-16,626
E09000025,Newham,utla,2021-01-16,588
E10000018,Leicestershire,utla,2021-01-16,1797
S12000005,Clackmannanshire,utla,2021-01-16,149
S12000010,East Lothian,utla,2021-01-16,682
E06000002,Middlesbrough,utla,2021-01-15,541
E06000018,Nottingham,utla,2021-01-15,808
E06000041,Wokingham,utla,2021-01-15,809
E06000042,Milton Keynes,utla,2021-01-15,1611
E06000047,County Durham,utla,2021-01-15,2518
E08000004,Oldham,utla,2021-01-15,1236
E09000025,Newham,utla,2021-01-15,823
E10000018,Leicestershire,utla,2021-01-15,4760
S12000005,Clackmannanshire,utla,2021-01-15,69
S12000010,East Lothian,utla,2021-01-15,345
E06000002,Middlesbrough,utla,2021-01-14,733
E06000018,Nottingham,utla,2021-01-14,792
E06000041,Wokingham,utla,2021-01-14,1301
E06000042,Milton Keynes,utla,2021-01-14,1085
E06000047,County Durham,utla,2021-01-14,3081
E08000004,Oldham,utla,2021-01-14,1080
E09000025,Newham,utla,2021-01-14,945
E10000018,Leicestershire,utla,2021-01-14,3228
S12000005,Clackmannanshire,utla,2021-01-14,158
S12000010,East Lothian,utla,2021-01-14,306
E06000002,Middlesbrough,utla,2021-01-13,624
E06000018,Nottingham,utla,2021-01-13,540
E06000041,Wokingham,utla,2021-01-13,1545
E06000042,Milton Keynes,utla,2021-01-13,1011
E06000047,County Durham,utla,2021-01-13,3148
E08000004,Oldham,utla,2021-01-13,1321
E09000025,Newham,utla,2021-01-13,815
E10000018,Leicestershire,utla,2021-01-13,2282
S12000005,Clackmannanshire,utla,2021-01-13,141
S12000010,East Lothian,utla,2021-01-13,371
E06000002,Middlesbrough,utla,2021-01-12,581
E06000018,Nottingham,utla,2021-01-12,515
E06000041,Wokingham,utla,2021-01-12,548
E06000042,Milton Keynes,utla,2021-01-12,615
E06000047,County Durham,utla,2021-01-12,1794
E08000004,Oldham,utla,2021-01-12,425
E09000025,Newham,utla,2021-01-12,544
E10000018,Leicestershire,utla,2021-01-12,2499
S12000005,Clackmannanshire,utla,2021-01-12,129
S12000010,East Lothian,utla,2021-01-12,265
E06000002,Middlesbrough,utla,2021-01-11,269
E06000018,Nottingham,utla,2021-01-11,545
E06000041,Wokingham,utla,2021-01-11,251
E06000042,Milton Keynes,utla,2021-01-11,247
E06000047,County Durham,utla,2021-01-11,1595
E08000004,Oldham,utla,2021-01-11,829
E09000025,Newham,utla,2021-01-11,286
E10000018,Leicestershire,utla,2021-01-11,1235
S12000005,Clackmannanshire,utla,2021-01-11,52
S12000010,East Lothian,utla,2021-01-11,171
E06000002,Middlesbrough,utla,2021-01-10,284
E06000018,Nottingham,utla,2021-01-10,397
E06000041,Wokingham,utla,2021-01-10,563
E06000042,Milton Keynes,utla,2021-01-10,856
E06000047,County Durham,utla,2021-01-10,1152
E08000004,Oldham,utla,2021-01-10,596
E09000025,Newham,utla,2021-01-10,61
E10000018,Leicestershire,utla,2021-01-10,1335
S12000005,Clackmannanshire,utla,2021-01-10,17
S12000010,East Lothian,utla,2021-01-10,10
E06000002,Middlesbrough,utla,2021-01-09,598
E06000018,Nottingham,utla,2021-01-09,602
E06000041,Wokingham,utla,2021-01-09,1241
E06000042,Milton Keynes,utla,2021-01-09,1163
E06000047,County Durham,utla,2021-01-09,2116
E08000004,Oldham,utla,2021-01-09,1134
E09000025,Newham,utla,2021-01-09,225
E10000018,Leicestershire,utla,2021-01-09,1874
S12000005,Clackmannanshire,utla,2021-01-09,46
S12000010,East Lothian,utla,2021-01-09,340
E06000002,Middlesbrough,utla,2021-01-08,578
E06000018,Nottingham,utla,2021-01-08,415
E06000041,Wokingham,utla,2021-01-08,1016
E06000042,Milton Keynes,utla,2021-01-08,768
E06000047,County Durham,utla,2021-01-08,2704
E08000004,Oldham,utla,2021-01-08,869
E09000025,Newham,utla,2021-01-08,566
E10000018,Leicestershire,utla,2021-01-08,2607
S12000005,Clackmannanshire,utla,2021-01-08,54
S12000010,East Lothian,utla,2021-01-08,324
E06000002,Middlesbrough,utla,2021-01-07,608
E06000018,Nottingham,utla,2021-01-07,444
E06000041,Wokingham,utla,2021-01-07,763
E06000042,Milton Keynes,utla,2021-01-07,796
E06000047,County Durham,utla,2021-01-07,2053
E08000004,Oldham,utla,2021-01-07,707
E09000025,Newham,utla,2021-01-07,882
E10000018,Leicestershire,utla,2021-01-07,2216
S12000005,Clackmannanshire,utla,2021-01-07,130
S12000010,East Lothian,utla,2021-01-07,294
E06000002,Middlesbrough,utla,2021-01-06,244
E06000018,Nottingham,utla,2021-01-06,257
E06000041,Wokingham,utla,2021-01-06,268
E06000042,Milton Keynes,utla,2021-01-06,391
E06000047,County Durham,utla,2021-01-06,1115
E08000004,Oldham,utla,2021-01-06,201
E09000025,Newham,utla,2021-01-06,788
E10000018,Leicestershire,utla,2021-01-06,484
S12000005,Clackmannanshire,utla,2021-01-06,142
S12000010,East Lothian,utla,2021-01-06,67
E06000002,Middlesbrough,utla,2021-01-05,172
E06000018,Nottingham,utla,2021-01-05,172
E06000041,Wokingham,utla,2021-01-05,171
E06000042,Milton Keynes,utla,2021-01-05,359
E06000047,County Durham,utla,2021-01-05,684
E08000004,Oldham,utla,2021-01-05,222
E09000025,Newham,utla,2021-01-05,524
E10000018,Leicestershire,utla,2021-01-05,147
S12000005,Clackmannanshire,utla,2021-01-05,81
S12000010,East Lothian,utla,2021-01-05,82
E06000002,Middlesbrough,utla,2021-01-04,179
E06000018,Nottingham,utla,2021-01-04,175
E06000041,Wokingham,utla,2021-01-04,56
E06000042,Milton Keynes,utla,2021-01-04,230
E06000047,County Durham,utla,2021-01-04,145
E08000004,Oldham,utla,2021-01-04,60
E09000025,Newham,utla,2021-01-04,80
E10000018,Leicestershire,utla,2021-01-04,115
S12000005,Clackmannanshire,utla,2021-01-04,0
S12000010,East Lothian,utla,2021-01-04,0
E06000002,Middlesbrough,utla,2021-01-03,136
E06000018,Nottingham,utla,2021-01-03,116
E06000041,Wokingham,utla,2021-01-03,13
E06000042,Milton Keynes,utla,2021-01-03,2
E06000047,County Durham,utla,2021-01-03,64
E08000004,Oldham,utla,2021-01-03,12
E09000025,Newham,utla,2021-01-03,17
E10000018,Leicestershire,utla,2021-01-03,81
S12000005,Clackmannanshire,utla,2021-01-03,0
S12000010,East Lothian,utla,2021-01-03,0
E06000002,Middlesbrough,utla,2021-01-02,126
E06000018,Nottingham,utla,2021-01-02,150
E06000041,Wokingham,utla,2021-01-02,15
E06000042,Milton Keynes,utla,2021-01-02,10
E06000047,County Durham,utla,2021-01-02,322
E08000004,Oldham,utla,2021-01-02,46
E09000025,Newham,utla,2021-01-02,41
E10000018,Leicestershire,utla,2021-01-02,129
S12000005,Clackmannanshire,utla,2021-01-02,0
S12000010,East Lothian,utla,2021-01-02,0
E06000002,Middlesbrough,utla,2021-01-01,161
E06000018,Nottingham,utla,2021-01-01,3
E06000041,Wokingham,utla,2021-01-01,22
E06000042,Milton Keynes,utla,2021-01-01,6
E06000047,County Durham,utla,2021-01-01,90
E08000004,Oldham,utla,2021-01-01,24
E09000025,Newham,utla,2021-01-01,17
E10000018,Leicestershire,utla,2021-01-01,21
S12000005,Clackmannanshire,utla,2021-01-01,0
S12000010,East Lothian,utla,2021-01-01,0
E06000002,Middlesbrough,utla,2020-12-31,210
E06000018,Nottingham,utla,2020-12-31,126
E06000041,Wokingham,utla,2020-12-31,52
E06000042,Milton Keynes,utla,2020-12-31,293
E06000047,County Durham,utla,2020-12-31,1623
E08000004,Oldham,utla,2020-12-31,333
E09000025,Newham,utla,2020-12-31,176
E10000018,Leicestershire,utla,2020-12-31,1144
S12000005,Clackmannanshire,utla,2020-12-31,13
S12000010,East Lothian,utla,2020-12-31,13
E06000002,Middlesbrough,utla,2020-12-30,247
E06000018,Nottingham,utla,2020-12-30,141
E06000041,Wokingham,utla,2020-12-30,40
E06000042,Milton Keynes,utla,2020-12-30,314
E06000047,County Durham,utla,2020-12-30,1800
E08000004,Oldham,utla,2020-12-30,439
E09000025,Newham,utla,2020-12-30,198
E10000018,Leicestershire,utla,2020-12-30,1573
S12000005,Clackmannanshire,utla,2020-12-30,55
S12000010,East Lothian,utla,2020-12-30,57
E06000002,Middlesbrough,utla,2020-12-29,187
E06000018,Nottingham,utla,2020-12-29,109
E06000041,Wokingham,utla,2020-12-29,19
E06000042,Milton Keynes,utla,2020-12-29,223
E06000047,County Durham,utla,2020-12-29,336
E08000004,Oldham,utla,2020-12-29,389
E09000025,Newham,utla,2020-12-29,173
E10000018,Leicestershire,utla,2020-12-29,573
S12000005,Clackmannanshire,utla,2020-12-29,51
S12000010,East Lothian,utla,2020-12-29,101
E06000002,Middlesbrough,utla,2020-12-28,129
E06000018,Nottingham,utla,2020-12-28,136
E06000041,Wokingham,utla,2020-12-28,2
E06000042,Milton Keynes,utla,2020-12-28,2
E06000047,County Durham,utla,2020-12-28,15
E08000004,Oldham,utla,2020-12-28,15
E09000025,Newham,utla,2020-12-28,10
E10000018,Leicestershire,utla,2020-12-28,174
S12000005,Clackmannanshire,utla,2020-12-28,0
S12000010,East Lothian,utla,2020-12-28,2
E06000002,Middlesbrough,utla,2020-12-27,141
E06000018,Nottingham,utla,2020-12-27,135
E06000041,Wokingham,utla,2020-12-27,1
E06000042,Milton Keynes,utla,2020-12-27,2
E06000047,County Durham,utla,2020-12-27,16
E08000004,Oldham,utla,2020-12-27,4
E09000025,Newham,utla,2020-12-27,66
E10000018,Leicestershire,utla,2020-12-27,14
S12000005,Clackmannanshire,utla,2020-12-27,0
S12000010,East Lothian,utla,2020-12-27,0
E06000002,Middlesbrough,utla,2020-12-26,0
E06000018,Nottingham,utla,2020-12-26,0
E06000041,Wokingham,utla,2020-12-26,0
E06000042,Milton Keynes,utla,2020-12-26,2
E06000047,County Durham,utla,2020-12-26,37
E08000004,Oldham,utla,2020-12-26,0
E09000025,Newham,utla,2020-12-26,35
E10000018,Leicestershire,utla,2020-12-26,9
S12000005,Clackmannanshire,utla,2020-12-26,0
S12000010,East Lothian,utla,2020-12-26,0
E06000002,Middlesbrough,utla,2020-12-25,0
E06000018,Nottingham,utla,2020-12-25,0
E06000041,Wokingham,utla,2020-12-25,0
E06000042,Milton Keynes,utla,2020-12-25,3
E06000047,County Durham,utla,2020-12-25,0
E08000004,Oldham,utla,2020-12-25,0
E09000025,Newham,utla,2020-12-25,1
E10000018,Leicestershire,utla,2020-12-25,0
S12000005,Clackmannanshire,utla,2020-12-25,0
S12000010,East Lothian,utla,2020-12-25,0
E06000002,Middlesbrough,utla,2020-12-24,245
E06000018,Nottingham,utla,2020-12-24,125
E06000041,Wokingham,utla,2020-12-24,154
E06000042,Milton Keynes,utla,2020-12-24,6
E06000047,County Durham,utla,2020-12-24,76
E08000004,Oldham,utla,2020-12-24,13
E09000025,Newham,utla,2020-12-24,69
E10000018,Leicestershire,utla,2020-12-24,520
S12000005,Clackmannanshire,utla,2020-12-24,1
S12000010,East Lothian,utla,2020-12-24,130
E06000002,Middlesbrough,utla,2020-12-23,417
E06000018,Nottingham,utla,2020-12-23,105
E06000041,Wokingham,utla,2020-12-23,157
E06000042,Milton Keynes,utla,2020-12-23,218
E06000047,County Durham,utla,2020-12-23,236
E08000004,Oldham,utla,2020-12-23,52
E09000025,Newham,utla,2020-12-23,121
E10000018,Leicestershire,utla,2020-12-23,1501
S12000005,Clackmannanshire,utla,2020-12-23,52
S12000010,East Lothian,utla,2020-12-23,223
E06000002,Middlesbrough,utla,2020-12-22,349
E06000018,Nottingham,utla,2020-12-22,120
E06000041,Wokingham,utla,2020-12-22,167
E06000042,Milton Keynes,utla,2020-12-22,208
E06000047,County Durham,utla,2020-12-22,173
E08000004,Oldham,utla,2020-12-22,55
E09000025,Newham,utla,2020-12-22,72
E10000018,Leicestershire,utla,2020-12-22,1350
S12000005,Clackmannanshire,utla,2020-12-22,184
S12000010,East Lothian,utla,2020-12-22,292
E06000002,Middlesbrough,utla,2020-12-21,72
E06000018,Nottingham,utla,2020-12-21,113
E06000041,Wokingham,utla,2020-12-21,251
E06000042,Milton Keynes,utla,2020-12-21,209
E06000047,County Durham,utla,2020-12-21,809
E08000004,Oldham,utla,2020-12-21,201
E09000025,Newham,utla,2020-12-21,52
E10000018,Leicestershire,utla,2020-12-21,674
S12000005,Clackmannanshire,utla,2020-12-21,58
S12000010,East Lothian,utla,2020-12-21,275
E06000002,Middlesbrough,utla,2020-12-20,81
E06000018,Nottingham,utla,2020-12-20,94
E06000041,Wokingham,utla,2020-12-20,314
E06000042,Milton Keynes,utla,2020-12-20,332
E06000047,County Durham,utla,2020-12-20,2187
E08000004,Oldham,utla,2020-12-20,582
E09000025,Newham,utla,2020-12-20,43
E10000018,Leicestershire,utla,2020-12-20,344
S12000005,Clackmannanshire,utla,2020-12-20,3
S12000010,East Lothian,utla,2020-12-20,11
E06000002,Middlesbrough,utla,2020-12-19,107
E06000018,Nottingham,utla,2020-12-19,85
E06000041,Wokingham,utla,2020-12-19,450
E06000042,Milton Keynes,utla,2020-12-19,672
E06000047,County Durham,utla,2020-12-19,2150
E08000004,Oldham,utla,2020-12-19,694
E09000025,Newham,utla,2020-12-19,17
E10000018,Leicestershire,utla,2020-12-19,859
S12000005,Clackmannanshire,utla,2020-12-19,21
S12000010,East Lothian,utla,2020-12-19,13
E06000002,Middlesbrough,utla,2020-12-18,103
E06000018,Nottingham,utla,2020-12-18,109
E06000041,Wokingham,utla,2020-12-18,1034
E06000042,Milton Keynes,utla,2020-12-18,445
E06000047,County Durham,utla,2020-12-18,1236
E08000004,Oldham,utla,2020-12-18,355
E09000025,Newham,utla,2020-12-18,50
E10000018,Leicestershire,utla,2020-12-18,955
S12000005,Clackmannanshire,utla,2020-12-18,27
S12000010,East Lothian,utla,2020-12-18,47
E06000002,Middlesbrough,utla,2020-12-17,124
E06000018,Nottingham,utla,2020-12-17,114
E06000041,Wokingham,utla,2020-12-17,304
E06000042,Milton Keynes,utla,2020-12-17,599
E06000047,County Durham,utla,2020-12-17,934
E08000004,Oldham,utla,2020-12-17,299
E09000025,Newham,utla,2020-12-17,308
E10000018,Leicestershire,utla,2020-12-17,675
S12000005,Clackmannanshire,utla,2020-12-17,28
S12000010,East Lothian,utla,2020-12-17,225
E06000002,Middlesbrough,utla,2020-12-16,95
E06000018,Nottingham,utla,2020-12-16,100
E06000041,Wokingham,utla,2020-12-16,347
E06000042,Milton Keynes,utla,2020-12-16,488
E06000047,County Durham,utla,2020-12-16,967
E08000004,Oldham,utla,2020-12-16,407
E09000025,Newham,utla,2020-12-16,300
E10000018,Leicestershire,utla,2020-12-16,574
S12000005,Clackmannanshire,utla,2020-12-16,57
S12000010,East Lothian,utla,2020-12-16,188
E06000002,Middlesbrough,utla,2020-12-15,103
E06000018,Nottingham,utla,2020-12-15,100
E06000041,Wokingham,utla,2020-12-15,379
E06000042,Milton Keynes,utla,2020-12-15,488
E06000047,County Durham,utla,2020-12-15,623
E08000004,Oldham,utla,2020-12-15,222
E09000025,Newham,utla,2020-12-15,252
E10000018,Leicestershire,utla,2020-12-15,441
S12000005,Clackmannanshire,utla,2020-12-15,212
S12000010,East Lothian,utla,2020-12-15,102
E06000002,Middlesbrough,utla,2020-12-14,97
E06000018,Nottingham,utla,2020-12-14,123
E06000041,Wokingham,utla,2020-12-14,21
E06000042,Milton Keynes,utla,2020-12-14,235
E06000047,County Durham,utla,2020-12-14,63
E08000004,Oldham,utla,2020-12-14,11
E09000025,Newham,utla,2020-12-14,6
E10000018,Leicestershire,utla,2020-12-14,187
S12000005,Clackmannanshire,utla,2020-12-14,50
S12000010,East Lothian,utla,2020-12-14,214
E06000002,Middlesbrough,utla,2020-12-13,126
E06000018,Nottingham,utla,2020-12-13,78
E06000041,Wokingham,utla,2020-12-13,0
E06000042,Milton Keynes,utla,2020-12-13,179
E06000047,County Durham,utla,2020-12-13,8
E08000004,Oldham,utla,2020-12-13,1
E09000025,Newham,utla,2020-12-13,1
E10000018,Leicestershire,utla,2020-12-13,178
S12000005,Clackmannanshire,utla,2020-12-13,27
S12000010,East Lothian,utla,2020-12-13,13
E06000002,Middlesbrough,utla,2020-12-12,55
E06000018,Nottingham,utla,2020-12-12,83
E06000041,Wokingham,utla,2020-12-12,8
E06000042,Milton Keynes,utla,2020-12-12,227
E06000047,County Durham,utla,2020-12-12,5
E08000004,Oldham,utla,2020-12-12,9
E09000025,Newham,utla,2020-12-12,3
E10000018,Leicestershire,utla,2020-12-12,121
S12000005,Clackmannanshire,utla,2020-12-12,33
S12000010,East Lothian,utla,2020-12-12,14
E06000002,Middlesbrough,utla,2020-12-11,69
E06000018,Nottingham,utla,2020-12-11,110
E06000041,Wokingham,utla,2020-12-11,8
E06000042,Milton Keynes,utla,2020-12-11,223
E06000047,County Durham,utla,2020-12-11,29
E08000004,Oldham,utla,2020-12-11,5
E09000025,Newham,utla,2020-12-11,3
E10000018,Leicestershire,utla,2020-12-11,40
S12000005,Clackmannanshire,utla,2020-12-11,43
S12000010,East Lothian,utla,2020-12-11,107
E06000002,Middlesbrough,utla,2020-12-10,85
E06000018,Nottingham,utla,2020-12-10,108
E06000041,Wokingham,utla,2020-12-10,14
E06000042,Milton Keynes,utla,2020-12-10,217
E06000047,County Durham,utla,2020-12-10,27
E08000004,Oldham,utla,2020-12-10,8
E09000025,Newham,utla,2020-12-10,5
E10000018,Leicestershire,utla,2020-12-10,56
S12000005,Clackmannanshire,utla,2020-12-10,118
S12000010,East Lothian,utla,2020-12-10,137
E06000002,Middlesbrough,utla,2020-12-09,99
E06000018,Nottingham,utla,2020-12-09,115
E06000041,Wokingham,utla,2020-12-09,15
E06000042,Milton Keynes,utla,2020-12-09,176
E06000047,County Durham,utla,2020-12-09,42
E08000004,Oldham,utla,2020-12-09,6
E09000025,Newham,utla,2020-12-09,2
E10000018,Leicestershire,utla,2020-12-09,46
S12000005,Clackmannanshire,utla,2020-12-09,100
S12000010,East Lothian,utla,2020-12-09,178
E06000002,Middlesbrough,utla,2020-12-08,127
E06000018,Nottingham,utla,2020-12-08,19
E06000041,Wokingham,utla,2020-12-08,9
E06000042,Milton Keynes,utla,2020-12-08,126
E06000047,County Durham,utla,2020-12-08,19
E08000004,Oldham,utla,2020-12-08,4
E09000025,Newham,utla,2020-12-08,4
E10000018,Leicestershire,utla,2020-12-08,24
S12000005,Clackmannanshire,utla,2020-12-08,67
S12000010,East Lothian,utla,2020-12-08,104
E06000011,East Riding of Yorkshire,utla,2022-01-18,39
E06000036,Bracknell Forest,utla,2022-01-18,38
E06000037,West Berkshire,utla,2022-01-18,19
E08000035,Leeds,utla,2022-01-18,265
E09000017,Hillingdon,utla,2022-01-18,80
E10000012,Essex,utla,2022-01-18,233
E06000011,East Riding of Yorkshire,utla,2022-01-17,52
E06000036,Bracknell Forest,utla,2022-01-17,41
E06000037,West Berkshire,utla,2022-01-17,18
E08000035,Leeds,utla,2022-01-17,207
E09000017,Hillingdon,utla,2022-01-17,94
E10000012,Essex,utla,2022-01-17,225
E06000011,East Riding of Yorkshire,utla,2022-01-16,92
E06000036,Bracknell Forest,utla,2022-01-16,7
E06000037,West Berkshire,utla,2022-01-16,48
E08000035,Leeds,utla,2022-01-16,274
E09000017,Hillingdon,utla,2022-01-16,45
E10000012,Essex,utla,2022-01-16,425
E06000011,East Riding of Yorkshire,utla,2022-01-15,161
E06000036,Bracknell Forest,utla,2022-01-15,12
E06000037,West Berkshire,utla,2022-01-15,67
E08000035,Leeds,utla,2022-01-15,283
E09000017,Hillingdon,utla,2022-01-15,151
E10000012,Essex,utla,2022-01-15,568
E06000011,East Riding of Yorkshire,utla,2022-01-14,73
E06000036,Bracknell Forest,utla,2022-01-14,28
E06000037,West Berkshire,utla,2022-01-14,53
E08000035,Leeds,utla,2022-01-14,359
E09000017,Hillingdon,utla,2022-01-14,98
E10000012,Essex,utla,2022-01-14,299
E06000011,East Riding of Yorkshire,utla,2022-01-13,44
E06000036,Bracknell Forest,utla,2022-01-13,47
E06000037,West Berkshire,utla,2022-01-13,41
E08000035,Leeds,utla,2022-01-13,226
E09000017,Hillingdon,utla,2022-01-13,92
E10000012,Essex,utla,2022-01-13,293
E06000011,East Riding of Yorkshire,utla,2022-01-12,47
E06000036,Bracknell Forest,utla,2022-01-12,29
E06000037,West Berkshire,utla,2022-01-12,101
E08000035,Leeds,utla,2022-01-12,285
E09000017,Hillingdon,utla,2022-01-12,98
E10000012,Essex,utla,2022-01-12,230
E06000011,East Riding of Yorkshire,utla,2022-01-11,52
E06000036,Bracknell Forest,utla,2022-01-11,33
E06000037,West Berkshire,utla,2022-01-11,16
E08000035,Leeds,utla,2022-01-11,311
E09000017,Hillingdon,utla,2022-01-11,77
E10000012,Essex,utla,2022-01-11,295
E06000011,East Riding of Yorkshire,utla,2022-01-10,59
E06000036,Bracknell Forest,utla,2022-01-10,56
E06000037,West Berkshire,utla,2022-01-10,48
E08000035,Leeds,utla,2022-01-10,202
E09000017,Hillingdon,utla,2022-01-10,88
E10000012,Essex,utla,2022-01-10,257
E06000011,East Riding of Yorkshire,utla,2022-01-09,99
E06000036,Bracknell Forest,utla,2022-01-09,35
E06000037,West Berkshire,utla,2022-01-09,34
E08000035,Leeds,utla,2022-01-09,352
E09000017,Hillingdon,utla,2022-01-09,70
E10000012,Essex,utla,2022-01-09,423
